url,name,rating,review_count,review_count_is_exact,price,distance_miles,yelp_rank,categories
https://www.yelp.com/biz/happy-cat-eats-santa-barbara,Happy Cat Eats,4.5,179,True,$$,,73,"Burgers, Salad, Breakfast & Brunch"
https://www.yelp.com/biz/nick-the-greek-santa-barbara-2,Nick The Greek,4.5,167,True,,,90,"Salad, Falafel, Greek"
https://www.yelp.com/biz/tamar-santa-barbara,Tamar,4.5,157,True,$$,,101,"Middle Eastern, Vegan, Vegetarian"
https://www.yelp.com/biz/sams-to-go-the-mesa-santa-barbara,Sam's To Go - The Mesa,4.5,134,True,$,,107,"Sandwiches, New American"
https://www.yelp.com/biz/mission-city-sandwich-shop-santa-barbara,Mission City Sandwich Shop,4.5,124,True,,,79,"Salad, Sandwiches"
https://www.yelp.com/biz/doms-taverna-santa-barbara,Dom's Taverna,4.5,119,True,$$$,,98,"Basque, Seafood, Steakhouses"
https://www.yelp.com/biz/montecito-gourmet-santa-barbara,Montecito Gourmet,4.5,104,True,$,,77,"Delis, Coffee & Tea, Wine Bars"
https://www.yelp.com/biz/valentinos-take-n-bake-santa-barbara,Valentino's Take N Bake,4.5,103,True,$$,,80,"Pizza, Sandwiches, Salad"
https://www.yelp.com/biz/yummy-thai-restaurant-goleta,Yummy Thai Restaurant,4.5,86,True,,,94,Thai
https://www.yelp.com/biz/siam-street-food-santa-barbara,Siam Street Food,4.5,74,True,,,75,"Thai, Noodles, Soup"
https://www.yelp.com/biz/manifattura-santa-barbara,Manifattura,4.5,51,True,,,76,"Italian, Cocktail Bars, Pasta Shops"
https://www.yelp.com/biz/oat-bakery-goleta-goleta,Oat Bakery Goleta,4.5,51,True,,,92,"Bakeries, Breakfast & Brunch"
https://www.yelp.com/biz/panaderia-veronica-santa-barbara,Panaderia Veronica,4.5,40,True,$,,87,"Bakeries, Mexican"
https://www.yelp.com/biz/noes-cafe-santa-barbara,Noe's Cafe,4.5,36,True,$$,,96,"Coffee & Tea, Breakfast & Brunch, Cafes"
https://www.yelp.com/biz/maria-s-tacos-isla-vista,Maria’s Tacos,4.5,30,True,,,88,Tacos
https://www.yelp.com/biz/montes-montecito,Monte's,4.5,26,True,,,104,New American
https://www.yelp.com/biz/the-grand-on-state-santa-barbara-2,The Grand On State,4.5,6,True,,,84,Dinner Theater
https://www.yelp.com/biz/lure-fish-house-santa-barbara,Lure Fish House,4.4,2230,True,$$,,148,"Seafood, Cocktail Bars, Wine Bars"
https://www.yelp.com/biz/bouchon-santa-barbara,Bouchon,4.4,1799,True,$$$,,123,"French, New American, Seafood"
https://www.yelp.com/biz/loquita-santa-barbara-2,Loquita,4.4,1773,True,$$$,,134,"Spanish, Tapas Bars, Seafood"
https://www.yelp.com/biz/lillys-tacos-santa-barbara-2,Lilly's Tacos,4.4,1514,True,$$,,112,Mexican
https://www.yelp.com/biz/the-black-sheep-restaurant-bar-santa-barbara,The Black Sheep Restaurant + Bar,4.4,1325,True,$$$,,121,"New American, Cocktail Bars, Breakfast & Brunch"
https://www.yelp.com/biz/lilac-p%C3%A2tisserie-santa-barbara,Lilac Pâtisserie,4.4,917,True,$$,,140,"Coffee & Tea, Desserts, Breakfast & Brunch"
https://www.yelp.com/biz/nikka-ramen-goleta-2,Nikka Ramen,4.4,899,True,$$,,136,"Ramen, Poke"
https://www.yelp.com/biz/the-blue-owl-santa-barbara,The Blue Owl,4.4,816,True,$$,,147,"Asian Fusion, Sandwiches, Salad"
https://www.yelp.com/biz/jeannines-bakery-and-restaurant-santa-barbara,Jeannine's Bakery & Restaurant,4.4,748,True,$$,,133,"Coffee & Tea, Patisserie/Cake Shop, Breakfast & Brunch"
https://www.yelp.com/biz/savoy-cafe-and-deli-santa-barbara,Savoy Cafe & Deli,4.4,670,True,$$,,138,"Gluten-Free, Cafes, Vegan"
https://www.yelp.com/biz/barbare%C3%B1o-santa-barbara,Barbareño,4.4,649,True,$$$,,117,"New American, Barbeque, Wine Bars"
https://www.yelp.com/biz/hook-and-press-donuts-santa-barbara,Hook And Press Donuts,4.4,538,True,$$,,119,"Donuts, Coffee & Tea, Breakfast & Brunch"
https://www.yelp.com/biz/stonehouse-santa-barbara,The Stonehouse Restaurant,4.4,530,True,$$$$,,146,"New American, Steakhouses, Cocktail Bars"
https://www.yelp.com/biz/south-coast-deli-goleta-goleta,South Coast Deli-Goleta,4.4,518,True,$$,,149,"Delis, Sandwiches, Salad"
https://www.yelp.com/biz/paloma-santa-barbara,Paloma,4.4,336,True,$$$,,122,"Cocktail Bars, Breakfast & Brunch, American"
https://www.yelp.com/biz/corazon-comedor-santa-barbara,Corazon Comedor,4.4,323,True,$$,,143,"Mexican, Breakfast & Brunch"
https://www.yelp.com/biz/rosales-mexican-restaurant-santa-barbara,Rosales Mexican Restaurant,4.4,288,True,$$,,114,"Mexican, Seafood, Breakfast & Brunch"
https://www.yelp.com/biz/carusos-montecito-2,Caruso's,4.4,259,True,$$$$,,142,"New American, Lounges"
https://www.yelp.com/biz/intermezzo-by-wine-cask-santa-barbara,Intermezzo By Wine Cask,4.4,212,True,$$,,135,"New American, Cocktail Bars, Breakfast & Brunch"
https://www.yelp.com/biz/sushi-bar-29-santa-barbara,Sushi Bar 29,4.4,188,True,$$,,127,"Japanese, Sushi Bars, Noodles"
https://www.yelp.com/biz/shaker-mill-santa-barbara,Shaker Mill,4.4,187,True,,,110,"Cocktail Bars, Seafood, Breakfast & Brunch"
https://www.yelp.com/biz/teru-japanese-cuisine-santa-barbara,Teru Japanese Cuisine,4.4,130,True,,,118,"Sushi Bars, Japanese"
https://www.yelp.com/biz/elubias-kitchen-food-truck-goleta-goleta,Elubia's Kitchen Food Truck Goleta,4.4,119,True,,,109,"Latin American, Gluten-Free, Mexican"
https://www.yelp.com/biz/gracie-santa-barbara-2,Gracie,4.4,112,True,,,132,"Cocktail Bars, Breakfast & Brunch, Seafood"
https://www.yelp.com/biz/south-coast-deli-santa-barbara-santa-barbara,South Coast Deli - Santa Barbara,4.4,110,True,$$,,120,"Salad, Sandwiches"
https://www.yelp.com/biz/lilac-montecito-montecito,Lilac Montecito,4.4,108,True,,,145,"Modern European, Desserts, Breakfast & Brunch"
https://www.yelp.com/biz/the-revere-room-montecito,The Revere Room,4.4,100,True,,,151,"New American, Breakfast & Brunch, Vegan"
https://www.yelp.com/biz/yetzs-bagels-isla-vista,Yetz's Bagels,4.4,96,True,,,108,"Bagels, Coffee & Tea, Sandwiches"
https://www.yelp.com/biz/fattes-pizza-santa-barbara,Fattes Pizza,4.4,96,True,,,125,"Pizza, Chicken Wings, Fast Food"
https://www.yelp.com/biz/poke-theory-sb-goleta-3,Poke Theory SB,4.4,89,True,$$,,126,"Poke, Seafood, Coffee & Tea"
https://www.yelp.com/biz/iv-pizza-pub-goleta,IV Pizza Pub,4.4,68,True,,,137,"Pizza, Sports Bars, Breakfast & Brunch"
https://www.yelp.com/biz/bigjoes-tacos-and-catering-santa-barbara,BigJoe's Tacos & Catering,4.4,62,True,,,113,Tacos
https://www.yelp.com/biz/los-tarascos-bakery-and-deli-santa-barbara,Los Tarascos Bakery and Deli,4.4,59,True,$,,124,"Bakeries, Delis"
https://www.yelp.com/biz/fernandos-churros-santa-barbara,Fernando's Churros,4.4,51,True,$,,150,"Desserts, Food Trucks, Delis"
https://www.yelp.com/biz/creperia-el-chisme-santa-barbara-5,Creperia El Chisme,4.4,35,True,,,115,"Waffles, Creperies, Breakfast & Brunch"
https://www.yelp.com/biz/mendocino-farms-santa-barbara-2,Mendocino Farms,4.4,35,True,,,141,"Salad, Sandwiches, Wraps"
https://www.yelp.com/biz/the-neighborhood-grill-santa-barbara,The Neighborhood Grill,4.4,25,True,,,131,"Burgers, Salad, Seafood"
https://www.yelp.com/biz/thai-kitchen-santa-barbara-2,Thai Kitchen,4.4,21,True,,,116,"Asian Fusion, Thai"
https://www.yelp.com/biz/mesa-pizza-isla-vista,Mesa Pizza,4.4,16,True,,,111,Pizza
https://www.yelp.com/biz/js-hot-chicken-santa-barbara,J's Hot Chicken,4.4,16,True,,,139,Chicken Shop
https://www.yelp.com/biz/milpas-taqueria-santa-barbara-2,Milpas Taqueria,4.4,15,True,$,,128,Mexican
https://www.yelp.com/biz/jalapeno-sb-santa-barbara-2,Jalapeno Sb,4.4,15,True,,,130,"Mexican, New American"
https://www.yelp.com/biz/el-pastorcito-santa-barbara,El Pastorcito,4.4,11,True,,,144,Mexican
https://www.yelp.com/biz/loca-vivant-kitchen-santa-barbara,Loca Vivant Kitchen,4.4,5,True,,,129,"Bakeries, Coffee & Tea, Gluten-Free"
https://www.yelp.com/biz/santo-mezcal-santa-barbara,Santo Mezcal,4.3,2060,True,$$,,169,"Mexican, Latin American, Cocktail Bars"
https://www.yelp.com/biz/the-palace-grill-santa-barbara,The Palace Grill,4.3,1750,True,$$,,178,"Cajun/Creole, New American, Seafood"
https://www.yelp.com/biz/the-shop-brunch-santa-barbara,The Shop Brunch,4.3,1542,True,$$,,173,"New American, Coffee & Tea, Breakfast & Brunch"
https://www.yelp.com/biz/cold-spring-tavern-santa-barbara,Cold Spring Tavern,4.3,1477,True,$$,,180,"American, Lounges"
https://www.yelp.com/biz/opal-santa-barbara-2,Opal,4.3,1205,True,$$$,,174,"Seafood, Wine Bars, Latin American"
https://www.yelp.com/biz/oku-santa-barbara,Oku,4.3,1125,True,$$$,,176,"Sushi Bars, Asian Fusion, Cocktail Bars"
https://www.yelp.com/biz/empty-bowl-gourmet-noodle-bar-santa-barbara,Empty Bowl Gourmet Noodle Bar,4.3,956,True,$$,,183,"Thai, Noodles"
https://www.yelp.com/biz/via-maestra-42-santa-barbara,Via Maestra 42,4.3,893,True,$$,,168,"Delis, Italian"
https://www.yelp.com/biz/jeannines-bakery-and-restaurant-montecito,Jeannine's Bakery & Restaurant,4.3,874,True,$$,,164,"Bakeries, Coffee & Tea, Breakfast & Brunch"
https://www.yelp.com/biz/the-honor-bar-santa-barbara,The Honor Bar,4.3,837,True,$$,,179,"Bars, New American, Sandwiches"
https://www.yelp.com/biz/helena-avenue-bakery-santa-barbara,Helena Avenue Bakery,4.3,832,True,$$,,155,"Bakeries, Breakfast & Brunch, Coffee & Tea"
https://www.yelp.com/biz/shalhoobs-funk-zone-patio-santa-barbara-4,Shalhoob's Funk Zone Patio,4.3,711,True,$$,,185,"Tapas/Small Plates, New American, Venues & Event Spaces"
https://www.yelp.com/biz/nortons-pastrami-and-deli-santa-barbara-2,Norton's Pastrami & Deli,4.3,619,True,$$,,152,"Sandwiches, Delis, American"
https://www.yelp.com/biz/sun-sushi-santa-barbara,Sun Sushi,4.3,506,True,$$,,153,"Japanese, Sushi Bars"
https://www.yelp.com/biz/live-oak-cafe-santa-barbara,Live Oak Cafe,4.3,412,True,$$,,157,"Breakfast & Brunch, Cafes, American"
https://www.yelp.com/biz/litos-take-out-santa-barbara,Lito's Take  Out,4.3,369,True,$,,186,"Mexican, Desserts, Seafood"
https://www.yelp.com/biz/domingos-cafe-goleta,Domingo's Cafe,4.3,340,True,$$,,177,"Breakfast & Brunch, American"
https://www.yelp.com/biz/three-pickles-subs-and-sandwiches-santa-barbara-3,Three Pickles Subs and Sandwiches,4.3,331,True,$$,,170,"Delis, Sandwiches, Caterers"
https://www.yelp.com/biz/taqueria-la-unica-santa-barbara,Taqueria La Unica,4.3,299,True,$$,,165,Mexican
https://www.yelp.com/biz/south-coast-deli-carrillo-santa-barbara,South Coast Deli- Carrillo,4.3,288,True,$,,190,"Delis, Sandwiches, Salad"
https://www.yelp.com/biz/the-win-dow-santa-barbara-2,The Win-dow,4.3,271,True,,,187,"Burgers, Ice Cream & Frozen Yogurt, Sandwiches"
https://www.yelp.com/biz/tinos-italian-grocery-santa-barbara-4,Tino's Italian Grocery,4.3,158,True,$$,,189,"Sandwiches, Delis, International Grocery"
https://www.yelp.com/biz/gala-santa-barbara,Gala,4.3,127,True,,,154,"Spanish, New American"
https://www.yelp.com/biz/lovejoys-pickle-room-santa-barbara,Lovejoy's Pickle Room,4.3,123,True,$$,,182,"Chinese, Lounges"
https://www.yelp.com/biz/isla-vista-food-goleta,Isla Vista Food,4.3,100,True,$$,,188,"Grocery, Delis"
https://www.yelp.com/biz/feast-the-cafe-at-field-fort-summerland,Feast: The Cafe at Field + Fort,4.3,99,True,$$,,171,"Cafes, Coffee & Tea"
https://www.yelp.com/biz/honor-market-santa-barbara-3,Honor Market,4.3,89,True,$$,,162,"Pizza, Cafes, Coffee & Tea"
https://www.yelp.com/biz/ama-sushi-montecito,AMA Sushi,4.3,61,True,,,167,"Sushi Bars, Japanese, Seafood"
https://www.yelp.com/biz/dawn-cafe-market-santa-barbara,Dawn Cafe + Market,4.3,60,True,,,160,"Coffee & Tea, Cafes"
https://www.yelp.com/biz/lions-tale-santa-barbara,Lion's Tale,4.3,41,True,,,172,"Cocktail Bars, French"
https://www.yelp.com/biz/santa-barbara-harbor-and-seafood-festival-santa-barbara-2,Santa Barbara Harbor & Seafood Festival,4.3,33,True,$,,163,"Seafood, Festivals"
https://www.yelp.com/biz/ty-lounge-santa-barbara,Ty Lounge,4.3,31,True,$$$,,175,"Lounges, Tapas Bars"
https://www.yelp.com/biz/masala-spice-indian-cuisine-santa-barbara,Masala Spice Indian Cuisine,4.3,29,True,,,156,"Vegetarian, Indian, Halal"
https://www.yelp.com/biz/taqueria-mena-santa-barbara,Taqueria Mena,4.3,27,True,,,166,"Mexican, Food Trucks"
https://www.yelp.com/biz/el-pastorcito-mobile-santa-barbara,El Pastorcito Mobile,4.3,18,True,,,181,"Food Trucks, Pizza, Mexican"
